Transaction,Item,date_time,period_day,weekday_weekend,Date,Month,Hour,Day_Name
7827,Chicken Stew,2017-03-09 12:37:00,afternoon,weekday,2017-03-09,3,12,Thursday
7828,Sandwich,2017-03-09 12:56:00,afternoon,weekday,2017-03-09,3,12,Thursday
7828,Cookies,2017-03-09 12:56:00,afternoon,weekday,2017-03-09,3,12,Thursday
7829,Salad,2017-03-09 12:58:00,afternoon,weekday,2017-03-09,3,12,Thursday
7829,Coffee,2017-03-09 12:58:00,afternoon,weekday,2017-03-09,3,12,Thursday
7829,Juice,2017-03-09 12:58:00,afternoon,weekday,2017-03-09,3,12,Thursday
7830,Tea,2017-03-09 13:00:00,afternoon,weekday,2017-03-09,3,13,Thursday
7830,Bread,2017-03-09 13:00:00,afternoon,weekday,2017-03-09,3,13,Thursday
7830,Salad,2017-03-09 13:00:00,afternoon,weekday,2017-03-09,3,13,Thursday
7830,Sandwich,2017-03-09 13:00:00,afternoon,weekday,2017-03-09,3,13,Thursday
7831,Bread,2017-03-09 13:13:00,afternoon,weekday,2017-03-09,3,13,Thursday
7831,Pastry,2017-03-09 13:13:00,afternoon,weekday,2017-03-09,3,13,Thursday
7831,Truffles,2017-03-09 13:13:00,afternoon,weekday,2017-03-09,3,13,Thursday
7832,Bread,2017-03-09 13:15:00,afternoon,weekday,2017-03-09,3,13,Thursday
7832,Scandinavian,2017-03-09 13:15:00,afternoon,weekday,2017-03-09,3,13,Thursday
7833,Chicken Stew,2017-03-09 13:16:00,afternoon,weekday,2017-03-09,3,13,Thursday
7833,Coffee,2017-03-09 13:16:00,afternoon,weekday,2017-03-09,3,13,Thursday
7834,Soup,2017-03-09 13:17:00,afternoon,weekday,2017-03-09,3,13,Thursday
7835,Coffee,2017-03-09 13:30:00,afternoon,weekday,2017-03-09,3,13,Thursday
7835,Sandwich,2017-03-09 13:30:00,afternoon,weekday,2017-03-09,3,13,Thursday
7836,Cookies,2017-03-09 13:31:00,afternoon,weekday,2017-03-09,3,13,Thursday
7836,Soup,2017-03-09 13:31:00,afternoon,weekday,2017-03-09,3,13,Thursday
7837,Christmas Common,2017-03-09 13:32:00,afternoon,weekday,2017-03-09,3,13,Thursday
7838,Coffee,2017-03-09 13:39:00,afternoon,weekday,2017-03-09,3,13,Thursday
7839,Soup,2017-03-09 14:13:00,afternoon,weekday,2017-03-09,3,14,Thursday
7839,Sandwich,2017-03-09 14:13:00,afternoon,weekday,2017-03-09,3,14,Thursday
7839,Coffee,2017-03-09 14:13:00,afternoon,weekday,2017-03-09,3,14,Thursday
7839,Medialuna,2017-03-09 14:13:00,afternoon,weekday,2017-03-09,3,14,Thursday
7840,Coffee,2017-03-09 14:16:00,afternoon,weekday,2017-03-09,3,14,Thursday
7840,Hot Chocolate,2017-03-09 14:16:00,afternoon,weekday,2017-03-09,3,14,Thursday
7840,Pastry,2017-03-09 14:16:00,afternoon,weekday,2017-03-09,3,14,Thursday
7840,Cake,2017-03-09 14:16:00,afternoon,weekday,2017-03-09,3,14,Thursday
7841,Coffee,2017-03-09 14:23:00,afternoon,weekday,2017-03-09,3,14,Thursday
7842,Pastry,2017-03-09 14:33:00,afternoon,weekday,2017-03-09,3,14,Thursday
7843,Bread,2017-03-09 14:35:00,afternoon,weekday,2017-03-09,3,14,Thursday
7843,Coffee,2017-03-09 14:35:00,afternoon,weekday,2017-03-09,3,14,Thursday
7843,Pastry,2017-03-09 14:35:00,afternoon,weekday,2017-03-09,3,14,Thursday
7843,Chicken Stew,2017-03-09 14:35:00,afternoon,weekday,2017-03-09,3,14,Thursday
7844,Coffee,2017-03-09 14:38:00,afternoon,weekday,2017-03-09,3,14,Thursday
7845,Tea,2017-03-09 14:58:00,afternoon,weekday,2017-03-09,3,14,Thursday
7845,Cake,2017-03-09 14:58:00,afternoon,weekday,2017-03-09,3,14,Thursday
7846,Truffles,2017-03-09 15:08:00,afternoon,weekday,2017-03-09,3,15,Thursday
7846,Spanish Brunch,2017-03-09 15:08:00,afternoon,weekday,2017-03-09,3,15,Thursday
7846,Cake,2017-03-09 15:08:00,afternoon,weekday,2017-03-09,3,15,Thursday
7846,Coffee,2017-03-09 15:08:00,afternoon,weekday,2017-03-09,3,15,Thursday
7847,Truffles,2017-03-09 15:09:00,afternoon,weekday,2017-03-09,3,15,Thursday
7847,Spanish Brunch,2017-03-09 15:09:00,afternoon,weekday,2017-03-09,3,15,Thursday
7847,Cake,2017-03-09 15:09:00,afternoon,weekday,2017-03-09,3,15,Thursday
7848,Bread,2017-03-09 15:22:00,afternoon,weekday,2017-03-09,3,15,Thursday
7848,Tea,2017-03-09 15:22:00,afternoon,weekday,2017-03-09,3,15,Thursday
7848,Scone,2017-03-09 15:22:00,afternoon,weekday,2017-03-09,3,15,Thursday
7849,Coke,2017-03-09 15:23:00,afternoon,weekday,2017-03-09,3,15,Thursday
7849,Tea,2017-03-09 15:23:00,afternoon,weekday,2017-03-09,3,15,Thursday
7850,Tea,2017-03-09 15:42:00,afternoon,weekday,2017-03-09,3,15,Thursday
7850,Cake,2017-03-09 15:42:00,afternoon,weekday,2017-03-09,3,15,Thursday
7851,Coke,2017-03-09 16:16:00,afternoon,weekday,2017-03-09,3,16,Thursday
7852,Bread,2017-03-09 16:40:00,afternoon,weekday,2017-03-09,3,16,Thursday
7852,Cake,2017-03-09 16:40:00,afternoon,weekday,2017-03-09,3,16,Thursday
7852,Coffee,2017-03-09 16:40:00,afternoon,weekday,2017-03-09,3,16,Thursday
7853,Coffee,2017-03-09 17:19:00,evening,weekday,2017-03-09,3,17,Thursday
7853,Tea,2017-03-09 17:19:00,evening,weekday,2017-03-09,3,17,Thursday
7853,Cake,2017-03-09 17:19:00,evening,weekday,2017-03-09,3,17,Thursday
7853,Scone,2017-03-09 17:19:00,evening,weekday,2017-03-09,3,17,Thursday
7853,Cookies,2017-03-09 17:19:00,evening,weekday,2017-03-09,3,17,Thursday
7854,Coffee,2017-03-10 08:05:00,morning,weekday,2017-03-10,3,8,Friday
7855,Coffee,2017-03-10 08:14:00,morning,weekday,2017-03-10,3,8,Friday
7856,Coffee,2017-03-10 08:26:00,morning,weekday,2017-03-10,3,8,Friday
7857,Bread,2017-03-10 08:37:00,morning,weekday,2017-03-10,3,8,Friday
7858,Coffee,2017-03-10 08:42:00,morning,weekday,2017-03-10,3,8,Friday
7858,Bread,2017-03-10 08:42:00,morning,weekday,2017-03-10,3,8,Friday
7858,Pastry,2017-03-10 08:42:00,morning,weekday,2017-03-10,3,8,Friday
7859,Coffee,2017-03-10 08:45:00,morning,weekday,2017-03-10,3,8,Friday
7859,Bread,2017-03-10 08:45:00,morning,weekday,2017-03-10,3,8,Friday
7859,Spanish Brunch,2017-03-10 08:45:00,morning,weekday,2017-03-10,3,8,Friday
7860,Bread,2017-03-10 08:47:00,morning,weekday,2017-03-10,3,8,Friday
7860,Toast,2017-03-10 08:47:00,morning,weekday,2017-03-10,3,8,Friday
7861,Bread,2017-03-10 08:48:00,morning,weekday,2017-03-10,3,8,Friday
7862,Baguette,2017-03-10 08:51:00,morning,weekday,2017-03-10,3,8,Friday
7863,Coffee,2017-03-10 08:57:00,morning,weekday,2017-03-10,3,8,Friday
7863,Pastry,2017-03-10 08:57:00,morning,weekday,2017-03-10,3,8,Friday
7864,Hot Chocolate,2017-03-10 09:01:00,morning,weekday,2017-03-10,3,9,Friday
7864,Tea,2017-03-10 09:01:00,morning,weekday,2017-03-10,3,9,Friday
7864,Cake,2017-03-10 09:01:00,morning,weekday,2017-03-10,3,9,Friday
7865,Coffee,2017-03-10 09:04:00,morning,weekday,2017-03-10,3,9,Friday
7865,Bread,2017-03-10 09:04:00,morning,weekday,2017-03-10,3,9,Friday
7866,Bread,2017-03-10 09:05:00,morning,weekday,2017-03-10,3,9,Friday
7866,Pastry,2017-03-10 09:05:00,morning,weekday,2017-03-10,3,9,Friday
7867,Coffee,2017-03-10 09:08:00,morning,weekday,2017-03-10,3,9,Friday
7868,Pastry,2017-03-10 09:20:00,morning,weekday,2017-03-10,3,9,Friday
7869,Bread,2017-03-10 09:23:00,morning,weekday,2017-03-10,3,9,Friday
7869,Coffee,2017-03-10 09:23:00,morning,weekday,2017-03-10,3,9,Friday
7869,Toast,2017-03-10 09:23:00,morning,weekday,2017-03-10,3,9,Friday
7870,Coffee,2017-03-10 09:37:00,morning,weekday,2017-03-10,3,9,Friday
7871,Bread,2017-03-10 09:51:00,morning,weekday,2017-03-10,3,9,Friday
7872,Coffee,2017-03-10 09:59:00,morning,weekday,2017-03-10,3,9,Friday
7873,Bread,2017-03-10 10:02:00,morning,weekday,2017-03-10,3,10,Friday
7873,Cookies,2017-03-10 10:02:00,morning,weekday,2017-03-10,3,10,Friday
7874,Medialuna,2017-03-10 10:03:00,morning,weekday,2017-03-10,3,10,Friday
7874,Bread,2017-03-10 10:03:00,morning,weekday,2017-03-10,3,10,Friday
7875,Tea,2017-03-10 10:08:00,morning,weekday,2017-03-10,3,10,Friday
7876,Coffee,2017-03-10 10:19:00,morning,weekday,2017-03-10,3,10,Friday
7876,Cake,2017-03-10 10:19:00,morning,weekday,2017-03-10,3,10,Friday
7876,Jam,2017-03-10 10:19:00,morning,weekday,2017-03-10,3,10,Friday
7876,Truffles,2017-03-10 10:19:00,morning,weekday,2017-03-10,3,10,Friday
7877,Coffee,2017-03-10 10:23:00,morning,weekday,2017-03-10,3,10,Friday
7877,Juice,2017-03-10 10:23:00,morning,weekday,2017-03-10,3,10,Friday
7877,Pastry,2017-03-10 10:23:00,morning,weekday,2017-03-10,3,10,Friday
7877,Cookies,2017-03-10 10:23:00,morning,weekday,2017-03-10,3,10,Friday
7878,Coffee,2017-03-10 10:39:00,morning,weekday,2017-03-10,3,10,Friday
7878,Tiffin,2017-03-10 10:39:00,morning,weekday,2017-03-10,3,10,Friday
7878,Bread,2017-03-10 10:39:00,morning,weekday,2017-03-10,3,10,Friday
7879,Cake,2017-03-10 10:45:00,morning,weekday,2017-03-10,3,10,Friday
7879,Cookies,2017-03-10 10:45:00,morning,weekday,2017-03-10,3,10,Friday
7879,Coffee,2017-03-10 10:45:00,morning,weekday,2017-03-10,3,10,Friday
7879,Juice,2017-03-10 10:45:00,morning,weekday,2017-03-10,3,10,Friday
7880,Vegan Feast,2017-03-10 10:47:00,morning,weekday,2017-03-10,3,10,Friday
7880,Pastry,2017-03-10 10:47:00,morning,weekday,2017-03-10,3,10,Friday
7880,Coffee,2017-03-10 10:47:00,morning,weekday,2017-03-10,3,10,Friday
7881,Coffee,2017-03-10 10:52:00,morning,weekday,2017-03-10,3,10,Friday
7881,Pastry,2017-03-10 10:52:00,morning,weekday,2017-03-10,3,10,Friday
7882,Coffee,2017-03-10 10:56:00,morning,weekday,2017-03-10,3,10,Friday
7882,Bread,2017-03-10 10:56:00,morning,weekday,2017-03-10,3,10,Friday
7883,Bread,2017-03-10 11:00:00,morning,weekday,2017-03-10,3,11,Friday
7883,Coffee,2017-03-10 11:00:00,morning,weekday,2017-03-10,3,11,Friday
7884,Bread,2017-03-10 11:02:00,morning,weekday,2017-03-10,3,11,Friday
7885,Coffee,2017-03-10 11:07:00,morning,weekday,2017-03-10,3,11,Friday
7885,Medialuna,2017-03-10 11:07:00,morning,weekday,2017-03-10,3,11,Friday
7886,Coffee,2017-03-10 11:18:00,morning,weekday,2017-03-10,3,11,Friday
7887,Coffee,2017-03-10 11:19:00,morning,weekday,2017-03-10,3,11,Friday
7887,Tea,2017-03-10 11:19:00,morning,weekday,2017-03-10,3,11,Friday
7887,Tiffin,2017-03-10 11:19:00,morning,weekday,2017-03-10,3,11,Friday
7888,Bread,2017-03-10 11:31:00,morning,weekday,2017-03-10,3,11,Friday
7889,Brownie,2017-03-10 11:56:00,morning,weekday,2017-03-10,3,11,Friday
7890,Coffee,2017-03-10 12:23:00,afternoon,weekday,2017-03-10,3,12,Friday
7891,Tea,2017-03-10 12:37:00,afternoon,weekday,2017-03-10,3,12,Friday
7891,Sandwich,2017-03-10 12:37:00,afternoon,weekday,2017-03-10,3,12,Friday
7892,Coffee,2017-03-10 12:38:00,afternoon,weekday,2017-03-10,3,12,Friday
7892,Tiffin,2017-03-10 12:38:00,afternoon,weekday,2017-03-10,3,12,Friday
7893,Bread,2017-03-10 12:41:00,afternoon,weekday,2017-03-10,3,12,Friday
7893,Scone,2017-03-10 12:41:00,afternoon,weekday,2017-03-10,3,12,Friday
7894,Soup,2017-03-10 12:43:00,afternoon,weekday,2017-03-10,3,12,Friday
7894,Salad,2017-03-10 12:43:00,afternoon,weekday,2017-03-10,3,12,Friday
7894,Bread,2017-03-10 12:43:00,afternoon,weekday,2017-03-10,3,12,Friday
7895,Sandwich,2017-03-10 12:55:00,afternoon,weekday,2017-03-10,3,12,Friday
7895,Coke,2017-03-10 12:55:00,afternoon,weekday,2017-03-10,3,12,Friday
7896,Toast,2017-03-10 13:04:00,afternoon,weekday,2017-03-10,3,13,Friday
7896,Coffee,2017-03-10 13:04:00,afternoon,weekday,2017-03-10,3,13,Friday
7896,Bread,2017-03-10 13:04:00,afternoon,weekday,2017-03-10,3,13,Friday
7897,Cake,2017-03-10 13:08:00,afternoon,weekday,2017-03-10,3,13,Friday
7897,Sandwich,2017-03-10 13:08:00,afternoon,weekday,2017-03-10,3,13,Friday
7897,Coffee,2017-03-10 13:08:00,afternoon,weekday,2017-03-10,3,13,Friday
7898,Truffles,2017-03-10 13:27:00,afternoon,weekday,2017-03-10,3,13,Friday
7898,Soup,2017-03-10 13:27:00,afternoon,weekday,2017-03-10,3,13,Friday
7899,Vegan Mincepie,2017-03-10 13:30:00,afternoon,weekday,2017-03-10,3,13,Friday
7899,Cookies,2017-03-10 13:30:00,afternoon,weekday,2017-03-10,3,13,Friday
7899,Tiffin,2017-03-10 13:30:00,afternoon,weekday,2017-03-10,3,13,Friday
7899,Bread,2017-03-10 13:30:00,afternoon,weekday,2017-03-10,3,13,Friday
7900,Cookies,2017-03-10 13:32:00,afternoon,weekday,2017-03-10,3,13,Friday
7901,Soup,2017-03-10 13:44:00,afternoon,weekday,2017-03-10,3,13,Friday
7902,Coffee,2017-03-10 13:47:00,afternoon,weekday,2017-03-10,3,13,Friday
7902,Spanish Brunch,2017-03-10 13:47:00,afternoon,weekday,2017-03-10,3,13,Friday
7903,Coffee,2017-03-10 13:50:00,afternoon,weekday,2017-03-10,3,13,Friday
7903,Scone,2017-03-10 13:50:00,afternoon,weekday,2017-03-10,3,13,Friday
7904,Bread,2017-03-10 13:56:00,afternoon,weekday,2017-03-10,3,13,Friday
7904,Coffee,2017-03-10 13:56:00,afternoon,weekday,2017-03-10,3,13,Friday
7904,Sandwich,2017-03-10 13:56:00,afternoon,weekday,2017-03-10,3,13,Friday
7905,Salad,2017-03-10 13:58:00,afternoon,weekday,2017-03-10,3,13,Friday
7905,Spanish Brunch,2017-03-10 13:58:00,afternoon,weekday,2017-03-10,3,13,Friday
7905,Coke,2017-03-10 13:58:00,afternoon,weekday,2017-03-10,3,13,Friday
7906,Coffee,2017-03-10 14:03:00,afternoon,weekday,2017-03-10,3,14,Friday
7906,Tea,2017-03-10 14:03:00,afternoon,weekday,2017-03-10,3,14,Friday
7906,Bread,2017-03-10 14:03:00,afternoon,weekday,2017-03-10,3,14,Friday
7906,Tiffin,2017-03-10 14:03:00,afternoon,weekday,2017-03-10,3,14,Friday
7906,Chicken Stew,2017-03-10 14:03:00,afternoon,weekday,2017-03-10,3,14,Friday
7907,Tea,2017-03-10 14:10:00,afternoon,weekday,2017-03-10,3,14,Friday
7907,Bread,2017-03-10 14:10:00,afternoon,weekday,2017-03-10,3,14,Friday
7907,Cake,2017-03-10 14:10:00,afternoon,weekday,2017-03-10,3,14,Friday
7908,Truffles,2017-03-10 14:23:00,afternoon,weekday,2017-03-10,3,14,Friday
7908,Mineral Water,2017-03-10 14:23:00,afternoon,weekday,2017-03-10,3,14,Friday
7908,Bread,2017-03-10 14:23:00,afternoon,weekday,2017-03-10,3,14,Friday
7908,Scone,2017-03-10 14:23:00,afternoon,weekday,2017-03-10,3,14,Friday
7908,Spanish Brunch,2017-03-10 14:23:00,afternoon,weekday,2017-03-10,3,14,Friday
7909,Coffee,2017-03-10 14:58:00,afternoon,weekday,2017-03-10,3,14,Friday
7910,Truffles,2017-03-10 16:40:00,afternoon,weekday,2017-03-10,3,16,Friday
7910,Cake,2017-03-10 16:40:00,afternoon,weekday,2017-03-10,3,16,Friday
7911,Coffee,2017-03-10 16:41:00,afternoon,weekday,2017-03-10,3,16,Friday
7912,Coffee,2017-03-10 16:52:00,afternoon,weekday,2017-03-10,3,16,Friday
7912,Bread,2017-03-10 16:52:00,afternoon,weekday,2017-03-10,3,16,Friday
7913,Cookies,2017-03-10 16:54:00,afternoon,weekday,2017-03-10,3,16,Friday
7913,Tiffin,2017-03-10 16:54:00,afternoon,weekday,2017-03-10,3,16,Friday
7914,Tea,2017-03-10 16:57:00,afternoon,weekday,2017-03-10,3,16,Friday
7915,Medialuna,2017-03-11 08:37:00,morning,weekend,2017-03-11,3,8,Saturday
7915,Coffee,2017-03-11 08:37:00,morning,weekend,2017-03-11,3,8,Saturday
7916,Coffee,2017-03-11 08:59:00,morning,weekend,2017-03-11,3,8,Saturday
7916,Toast,2017-03-11 08:59:00,morning,weekend,2017-03-11,3,8,Saturday
7917,Baguette,2017-03-11 08:59:00,morning,weekend,2017-03-11,3,8,Saturday
7917,Farm House,2017-03-11 08:59:00,morning,weekend,2017-03-11,3,8,Saturday
7918,Medialuna,2017-03-11 09:01:00,morning,weekend,2017-03-11,3,9,Saturday
7919,Cake,2017-03-11 09:02:00,morning,weekend,2017-03-11,3,9,Saturday
7919,Bread,2017-03-11 09:02:00,morning,weekend,2017-03-11,3,9,Saturday
7920,Bread,2017-03-11 09:03:00,morning,weekend,2017-03-11,3,9,Saturday
7921,Coffee,2017-03-11 09:07:00,morning,weekend,2017-03-11,3,9,Saturday
7921,Tea,2017-03-11 09:07:00,morning,weekend,2017-03-11,3,9,Saturday
7922,The Nomad,2017-03-11 09:08:00,morning,weekend,2017-03-11,3,9,Saturday
7922,Coffee,2017-03-11 09:08:00,morning,weekend,2017-03-11,3,9,Saturday
7922,Medialuna,2017-03-11 09:08:00,morning,weekend,2017-03-11,3,9,Saturday
7923,Duck Egg,2017-03-11 09:10:00,morning,weekend,2017-03-11,3,9,Saturday
7923,Tea,2017-03-11 09:10:00,morning,weekend,2017-03-11,3,9,Saturday
7924,Coffee,2017-03-11 09:18:00,morning,weekend,2017-03-11,3,9,Saturday
7924,Scone,2017-03-11 09:18:00,morning,weekend,2017-03-11,3,9,Saturday
7924,Bread,2017-03-11 09:18:00,morning,weekend,2017-03-11,3,9,Saturday
7925,Scandinavian,2017-03-11 09:25:00,morning,weekend,2017-03-11,3,9,Saturday
7925,Tea,2017-03-11 09:25:00,morning,weekend,2017-03-11,3,9,Saturday
7925,Coffee,2017-03-11 09:25:00,morning,weekend,2017-03-11,3,9,Saturday
7926,Scandinavian,2017-03-11 09:44:00,morning,weekend,2017-03-11,3,9,Saturday
7926,Bread,2017-03-11 09:44:00,morning,weekend,2017-03-11,3,9,Saturday
7927,Chocolates,2017-03-11 09:45:00,morning,weekend,2017-03-11,3,9,Saturday
7927,Coffee,2017-03-11 09:45:00,morning,weekend,2017-03-11,3,9,Saturday
7927,Coke,2017-03-11 09:45:00,morning,weekend,2017-03-11,3,9,Saturday
7928,Coffee,2017-03-11 09:56:00,morning,weekend,2017-03-11,3,9,Saturday
7928,Bread,2017-03-11 09:56:00,morning,weekend,2017-03-11,3,9,Saturday
7929,Tea,2017-03-11 09:57:00,morning,weekend,2017-03-11,3,9,Saturday
7929,Juice,2017-03-11 09:57:00,morning,weekend,2017-03-11,3,9,Saturday
7930,Scone,2017-03-11 10:14:00,morning,weekend,2017-03-11,3,10,Saturday
7930,Pastry,2017-03-11 10:14:00,morning,weekend,2017-03-11,3,10,Saturday
7930,Coffee,2017-03-11 10:14:00,morning,weekend,2017-03-11,3,10,Saturday
7931,Coffee,2017-03-11 10:15:00,morning,weekend,2017-03-11,3,10,Saturday
7932,Baguette,2017-03-11 10:33:00,morning,weekend,2017-03-11,3,10,Saturday
7933,Tea,2017-03-11 10:38:00,morning,weekend,2017-03-11,3,10,Saturday
7933,Spanish Brunch,2017-03-11 10:38:00,morning,weekend,2017-03-11,3,10,Saturday
7933,Fudge,2017-03-11 10:38:00,morning,weekend,2017-03-11,3,10,Saturday
7933,Jam,2017-03-11 10:38:00,morning,weekend,2017-03-11,3,10,Saturday
7934,Coffee,2017-03-11 10:45:00,morning,weekend,2017-03-11,3,10,Saturday
7934,Spanish Brunch,2017-03-11 10:45:00,morning,weekend,2017-03-11,3,10,Saturday
7934,Truffles,2017-03-11 10:45:00,morning,weekend,2017-03-11,3,10,Saturday
7935,Scone,2017-03-11 11:01:00,morning,weekend,2017-03-11,3,11,Saturday
7935,Cake,2017-03-11 11:01:00,morning,weekend,2017-03-11,3,11,Saturday
7935,Scandinavian,2017-03-11 11:01:00,morning,weekend,2017-03-11,3,11,Saturday
7936,Coffee,2017-03-11 11:03:00,morning,weekend,2017-03-11,3,11,Saturday
7937,Sandwich,2017-03-11 11:04:00,morning,weekend,2017-03-11,3,11,Saturday
7937,Coffee,2017-03-11 11:04:00,morning,weekend,2017-03-11,3,11,Saturday
7938,Bread,2017-03-11 11:05:00,morning,weekend,2017-03-11,3,11,Saturday
7938,Farm House,2017-03-11 11:05:00,morning,weekend,2017-03-11,3,11,Saturday
7939,Bread,2017-03-11 11:06:00,morning,weekend,2017-03-11,3,11,Saturday
7939,Toast,2017-03-11 11:06:00,morning,weekend,2017-03-11,3,11,Saturday
7939,Cookies,2017-03-11 11:06:00,morning,weekend,2017-03-11,3,11,Saturday
7940,Bread,2017-03-11 11:09:00,morning,weekend,2017-03-11,3,11,Saturday
7941,Farm House,2017-03-11 11:14:00,morning,weekend,2017-03-11,3,11,Saturday
7941,Coffee,2017-03-11 11:14:00,morning,weekend,2017-03-11,3,11,Saturday
7941,Cookies,2017-03-11 11:14:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Spanish Brunch,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Bread,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Cake,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Medialuna,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Coffee,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7942,Brownie,2017-03-11 11:30:00,morning,weekend,2017-03-11,3,11,Saturday
7943,Pastry,2017-03-11 11:32:00,morning,weekend,2017-03-11,3,11,Saturday
7943,Coffee,2017-03-11 11:32:00,morning,weekend,2017-03-11,3,11,Saturday
7943,Soup,2017-03-11 11:32:00,morning,weekend,2017-03-11,3,11,Saturday
7943,Sandwich,2017-03-11 11:32:00,morning,weekend,2017-03-11,3,11,Saturday
7944,Muffin,2017-03-11 11:42:00,morning,weekend,2017-03-11,3,11,Saturday
7945,Tea,2017-03-11 11:43:00,morning,weekend,2017-03-11,3,11,Saturday
7946,Tiffin,2017-03-11 11:45:00,morning,weekend,2017-03-11,3,11,Saturday
7947,Bread,2017-03-11 11:47:00,morning,weekend,2017-03-11,3,11,Saturday
7947,Coffee,2017-03-11 11:47:00,morning,weekend,2017-03-11,3,11,Saturday
7948,Bread,2017-03-11 11:51:00,morning,weekend,2017-03-11,3,11,Saturday
7949,Hot Chocolate,2017-03-11 11:53:00,morning,weekend,2017-03-11,3,11,Saturday
7949,Bread,2017-03-11 11:53:00,morning,weekend,2017-03-11,3,11,Saturday
7949,Cookies,2017-03-11 11:53:00,morning,weekend,2017-03-11,3,11,Saturday
7950,Bread,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7950,Juice,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7950,Cake,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7950,Jammie Dodgers,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7951,Scone,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7951,Bread,2017-03-11 12:14:00,afternoon,weekend,2017-03-11,3,12,Saturday
7952,Tea,2017-03-11 12:25:00,afternoon,weekend,2017-03-11,3,12,Saturday
7952,Bread,2017-03-11 12:25:00,afternoon,weekend,2017-03-11,3,12,Saturday
7952,Hot Chocolate,2017-03-11 12:25:00,afternoon,weekend,2017-03-11,3,12,Saturday
7952,Tiffin,2017-03-11 12:25:00,afternoon,weekend,2017-03-11,3,12,Saturday
7953,Coffee,2017-03-11 12:28:00,afternoon,weekend,2017-03-11,3,12,Saturday
7953,Bread,2017-03-11 12:28:00,afternoon,weekend,2017-03-11,3,12,Saturday
7954,Coffee,2017-03-11 12:34:00,afternoon,weekend,2017-03-11,3,12,Saturday
7955,Cake,2017-03-11 12:37:00,afternoon,weekend,2017-03-11,3,12,Saturday
7955,Granola,2017-03-11 12:37:00,afternoon,weekend,2017-03-11,3,12,Saturday
7955,Coffee,2017-03-11 12:37:00,afternoon,weekend,2017-03-11,3,12,Saturday
7955,Sandwich,2017-03-11 12:37:00,afternoon,weekend,2017-03-11,3,12,Saturday
7956,Scone,2017-03-11 12:38:00,afternoon,weekend,2017-03-11,3,12,Saturday
7957,Pastry,2017-03-11 12:43:00,afternoon,weekend,2017-03-11,3,12,Saturday
7957,Sandwich,2017-03-11 12:43:00,afternoon,weekend,2017-03-11,3,12,Saturday
7958,Sandwich,2017-03-11 12:49:00,afternoon,weekend,2017-03-11,3,12,Saturday
7958,Coffee,2017-03-11 12:49:00,afternoon,weekend,2017-03-11,3,12,Saturday
7959,Bread,2017-03-11 12:51:00,afternoon,weekend,2017-03-11,3,12,Saturday
7959,Pastry,2017-03-11 12:51:00,afternoon,weekend,2017-03-11,3,12,Saturday
7959,Cake,2017-03-11 12:51:00,afternoon,weekend,2017-03-11,3,12,Saturday
7960,Pastry,2017-03-11 12:55:00,afternoon,weekend,2017-03-11,3,12,Saturday
7961,Brownie,2017-03-11 13:04:00,afternoon,weekend,2017-03-11,3,13,Saturday
7961,Drinking Chocolate Spoons,2017-03-11 13:04:00,afternoon,weekend,2017-03-11,3,13,Saturday
